Type-Aware?,Library,Combined Callgraph,NodeID,#Nodes,#Edges,#Leaves,Max Depth,Branching Factor,Percentage of Leaves,Purity Result,Expected Purity,Date
Yes,safeds,No,safeds.data.image.containers._image.from_file.46.4,5,4,3,2,0.8,0.6,Impure,Impure,2025-01-14 13:56:41.011820
Yes,safeds,No,safeds.data.image.containers._image.from_bytes.65.4,5,4,3,2,0.8,0.6,Impure,Impure,2025-01-14 13:56:41.015312
Yes,safeds,No,safeds.data.image.containers._image.__init__.89.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-14 13:56:41.016408
Yes,safeds,No,safeds.data.image.containers._image.__eq__.92.4,4,3,3,1,0.75,0.75,Impure,Impure,2025-01-14 13:56:41.017610
Yes,safeds,No,safeds.data.image.containers._image.__sizeof__.112.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 13:56:41.017610
Yes,safeds,No,safeds.data.image.containers._image._repr_jpeg_.122.4,3,2,2,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-01-14 13:56:41.018616
Yes,safeds,No,safeds.data.image.containers._image._repr_png_.143.4,3,2,2,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-01-14 13:56:41.018616
Yes,safeds,No,safeds.data.image.containers._image._set_device.160.4,4,3,2,2,0.75,0.5,Impure,Impure,2025-01-14 13:56:41.019627
Yes,safeds,No,safeds.data.image.containers._image.width.176.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:56:41.020889
Yes,safeds,No,safeds.data.image.containers._image.height.188.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:56:41.020889
Yes,safeds,No,safeds.data.image.containers._image.channel.200.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:56:41.022138
Yes,safeds,No,safeds.data.image.containers._image.device.212.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:56:41.022138
Yes,safeds,No,safeds.data.image.containers._image.to_jpeg_file.227.4,6,5,3,3,0.8333333333333334,0.5,Impure,Impure,2025-01-14 13:56:41.023214
Yes,safeds,No,safeds.data.image.containers._image.to_png_file.244.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 13:56:41.023214
Yes,safeds,No,safeds.data.image.containers._image.resize.263.4,4,3,2,2,0.75,0.5,Impure,Impure,2025-01-14 13:56:41.024245
Yes,safeds,No,safeds.data.image.containers._image.convert_to_grayscale.279.4,4,3,2,2,0.75,0.5,Impure,Impure,2025-01-14 13:56:41.024245
Yes,safeds,No,safeds.data.image.containers._image.crop.301.4,4,3,2,2,0.75,0.5,Impure,Impure,2025-01-14 13:56:41.025603
Yes,safeds,No,safeds.data.image.containers._image.flip_vertically.321.4,4,3,2,2,0.75,0.5,Impure,Impure,2025-01-14 13:56:41.026605
Yes,safeds,No,safeds.data.image.containers._image.flip_horizontally.334.4,4,3,2,2,0.75,0.5,Impure,Impure,2025-01-14 13:56:41.026605
Yes,safeds,No,safeds.data.image.containers._image.adjust_brightness.347.4,82,88,54,8,1.0731707317073171,0.6585365853658537,Impure,Impure,2025-01-14 13:56:41.027860
Yes,safeds,No,safeds.data.image.containers._image.add_noise.391.4,80,86,52,8,1.075,0.65,Impure,Impure,2025-01-14 13:56:41.028930
Yes,safeds,No,safeds.data.image.containers._image.adjust_contrast.419.4,82,88,54,8,1.0731707317073171,0.6585365853658537,Impure,Impure,2025-01-14 13:56:41.028930
Yes,safeds,No,safeds.data.image.containers._image.adjust_color_balance.462.4,86,92,56,8,1.069767441860465,0.6511627906976745,Impure,Impure,2025-01-14 13:56:41.029929
Yes,safeds,No,safeds.data.image.containers._image.blur.500.4,4,3,2,2,0.75,0.5,Impure,Impure,2025-01-14 13:56:41.030927
Yes,safeds,No,safeds.data.image.containers._image.sharpen.519.4,82,88,54,8,1.0731707317073171,0.6585365853658537,Impure,Impure,2025-01-14 13:56:41.031924
Yes,safeds,No,safeds.data.image.containers._image.invert_colors.562.4,4,3,2,2,0.75,0.5,Impure,Impure,2025-01-14 13:56:41.031924
Yes,safeds,No,safeds.data.image.containers._image.rotate_right.581.4,4,3,2,2,0.75,0.5,Impure,Impure,2025-01-14 13:56:41.033008
Yes,safeds,No,safeds.data.image.containers._image.rotate_left.594.4,4,3,2,2,0.75,0.5,Impure,Impure,2025-01-14 13:56:41.033008
Yes,safeds,No,safeds.data.image.containers._image.find_edges.607.4,9,8,5,3,0.8888888888888888,0.5555555555555556,Impure,Impure,2025-01-14 13:56:41.034007
Yes,safeds,No,safeds.data.tabular.containers._column._from_pandas_series.55.4,41,40,29,4,0.975609756097561,0.7073170731707317,Impure,Impure,2025-01-14 13:56:41.034007
Yes,safeds,No,safeds.data.tabular.containers._column.__init__.89.4,40,39,28,4,0.975,0.7,Impure,Impure,2025-01-14 13:56:41.035319
Yes,safeds,No,safeds.data.tabular.containers._column.__contains__.113.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:56:41.035319
Yes,safeds,No,safeds.data.tabular.containers._column.__eq__.116.4,3,2,2,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-01-14 13:56:41.035319
Yes,safeds,No,safeds.data.tabular.containers._column.__getitem__.155.4,49,48,34,5,0.9795918367346939,0.6938775510204082,Impure,Impure,2025-01-14 13:56:41.036382
Yes,safeds,No,safeds.data.tabular.containers._column.__iter__.194.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 13:56:41.036382
Yes,safeds,No,safeds.data.tabular.containers._column.__len__.215.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 13:56:41.037379
Yes,safeds,No,safeds.data.tabular.containers._column.__repr__.233.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 13:56:41.037379
Yes,safeds,No,safeds.data.tabular.containers._column.__sizeof__.251.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 13:56:41.038376
Yes,safeds,No,safeds.data.tabular.containers._column.__str__.261.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 13:56:41.038376
Yes,safeds,No,safeds.data.tabular.containers._column.name.284.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-14 13:56:41.039374
Yes,safeds,No,safeds.data.tabular.containers._column.number_of_rows.303.4,2,1,1,1,0.5,0.5,Impure,Pure,2025-01-14 13:56:41.039374
Yes,safeds,No,safeds.data.tabular.containers._column.type.315.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-14 13:56:41.040552
Yes,safeds,No,safeds.data.tabular.containers._column.get_unique_values.341.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 13:56:41.041557
Yes,safeds,No,safeds.data.tabular.containers._column.get_value.359.4,6,5,3,3,0.8333333333333334,0.5,Impure,Impure,2025-01-14 13:56:41.042596
Yes,safeds,No,safeds.data.tabular.containers._column.all.394.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 13:56:41.042596
Yes,safeds,No,safeds.data.tabular.containers._column.any.420.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 13:56:41.042596
Yes,safeds,No,safeds.data.tabular.containers._column.none.446.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 13:56:41.043596
Yes,safeds,No,safeds.data.tabular.containers._column.has_missing_values.473.4,5,4,3,2,0.8,0.6,Impure,Impure,2025-01-14 13:56:41.043596
Yes,safeds,No,safeds.data.tabular.containers._column.rename.499.4,43,42,30,5,0.9767441860465116,0.6976744186046512,Impure,Impure,2025-01-14 13:56:41.044660
Yes,safeds,No,safeds.data.tabular.containers._column.transform.524.4,43,42,29,6,0.9767441860465116,0.6744186046511628,Impure,Impure,2025-01-14 13:56:41.044660
Yes,safeds,No,safeds.data.tabular.containers._column.correlation_with.552.4,16,15,11,3,0.9375,0.6875,Impure,Impure,2025-01-14 13:56:41.045657
Yes,safeds,No,safeds.data.tabular.containers._column.idness.591.4,5,4,2,3,0.8,0.4,Impure,Impure,2025-01-14 13:56:41.045657
Yes,safeds,No,safeds.data.tabular.containers._column.maximum.626.4,13,12,10,3,0.9230769230769231,0.7692307692307693,Impure,Impure,2025-01-14 13:56:41.046654
Yes,safeds,No,safeds.data.tabular.containers._column.mean.651.4,12,11,9,3,0.9166666666666666,0.75,Impure,Impure,2025-01-14 13:56:41.046654
Yes,safeds,No,safeds.data.tabular.containers._column.median.676.4,12,11,9,3,0.9166666666666666,0.75,Impure,Impure,2025-01-14 13:56:41.047652
Yes,safeds,No,safeds.data.tabular.containers._column.minimum.706.4,13,12,10,3,0.9230769230769231,0.7692307692307693,Impure,Impure,2025-01-14 13:56:41.047652
Yes,safeds,No,safeds.data.tabular.containers._column.missing_value_ratio.731.4,7,6,3,3,0.8571428571428571,0.42857142857142855,Impure,Impure,2025-01-14 13:56:41.048649
Yes,safeds,No,safeds.data.tabular.containers._column.mode.760.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:56:41.048649
Yes,safeds,No,safeds.data.tabular.containers._column.stability.782.4,9,8,5,3,0.8888888888888888,0.5555555555555556,Impure,Impure,2025-01-14 13:56:41.049953
Yes,safeds,No,safeds.data.tabular.containers._column.standard_deviation.823.4,12,11,9,3,0.9166666666666666,0.75,Impure,Impure,2025-01-14 13:56:41.049953
Yes,safeds,No,safeds.data.tabular.containers._column.sum.852.4,13,12,10,3,0.9230769230769231,0.7692307692307693,Impure,Impure,2025-01-14 13:56:41.051194
Yes,safeds,No,safeds.data.tabular.containers._column.variance.877.4,12,11,9,3,0.9166666666666666,0.75,Impure,Impure,2025-01-14 13:56:41.051194
Yes,safeds,No,safeds.data.tabular.containers._column.plot_boxplot.907.4,24,23,19,3,0.9583333333333334,0.7916666666666666,Impure,Impure,2025-01-14 13:56:41.052198
Yes,safeds,No,safeds.data.tabular.containers._column.plot_histogram.943.4,13,12,10,3,0.9230769230769231,0.7692307692307693,Impure,Impure,2025-01-14 13:56:41.052198
Yes,safeds,No,safeds.data.tabular.containers._column.to_html.979.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:56:41.053201
Yes,safeds,No,safeds.data.tabular.containers._column._repr_html_.1004.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:56:41.053201
Yes,safeds,No,safeds.data.tabular.containers._column._count_missing_values.1029.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 13:56:41.054198
Yes,safeds,No,safeds.data.tabular.containers._row.from_dict.40.4,51,50,34,7,0.9803921568627451,0.6666666666666666,Impure,Impure,2025-01-14 13:56:41.054198
Yes,safeds,No,safeds.data.tabular.containers._row._from_pandas_dataframe.62.4,50,49,35,5,0.98,0.7,Impure,Impure,2025-01-14 13:56:41.055470
Yes,safeds,No,safeds.data.tabular.containers._row.__init__.109.4,48,47,33,5,0.9791666666666666,0.6875,Impure,Pure,2025-01-14 13:56:41.055470
Yes,safeds,No,safeds.data.tabular.containers._row.__contains__.132.4,4,3,2,2,0.75,0.5,Impure,Impure,2025-01-14 13:56:41.055470
Yes,safeds,No,safeds.data.tabular.containers._row.__eq__.158.4,3,2,2,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-01-14 13:56:41.056845
Yes,safeds,No,safeds.data.tabular.containers._row.__getitem__.191.4,10,9,5,4,0.9,0.5,Impure,Impure,2025-01-14 13:56:41.056845
Yes,safeds,No,safeds.data.tabular.containers._row.__iter__.219.4,2,1,1,1,0.5,0.5,Impure,Pure,2025-01-14 13:56:41.057846
Yes,safeds,No,safeds.data.tabular.containers._row.__len__.237.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:56:41.058844
Yes,safeds,No,safeds.data.tabular.containers._row.__repr__.255.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-14 13:56:41.058844
Yes,safeds,No,safeds.data.tabular.containers._row.__sizeof__.273.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 13:56:41.060304
Yes,safeds,No,safeds.data.tabular.containers._row.__str__.283.4,13,12,7,5,0.9230769230769231,0.5384615384615384,Impure,Impure,2025-01-14 13:56:41.060304
Yes,safeds,No,safeds.data.tabular.containers._row.column_names.314.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-14 13:56:41.061309
Yes,safeds,No,safeds.data.tabular.containers._row.number_of_column.333.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-14 13:56:41.061309
Yes,safeds,No,safeds.data.tabular.containers._row.schema.352.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-14 13:56:41.062502
Yes,safeds,No,safeds.data.tabular.containers._row.get_value.373.4,9,8,5,3,0.8888888888888888,0.5555555555555556,Impure,Impure,2025-01-14 13:56:41.062502
Yes,safeds,No,safeds.data.tabular.containers._row.has_column.404.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 13:56:41.063516
Yes,safeds,No,safeds.data.tabular.containers._row.get_column_type.430.4,9,8,5,4,0.8888888888888888,0.5555555555555556,Impure,Impure,2025-01-14 13:56:41.063516
Yes,safeds,No,safeds.data.tabular.containers._row.sort_columns.462.4,66,65,43,8,0.9848484848484849,0.6515151515151515,Impure,Impure,2025-01-14 13:56:41.064938
Yes,safeds,No,safeds.data.tabular.containers._row.to_dict.495.4,10,9,5,4,0.9,0.5,Impure,Impure,2025-01-14 13:56:41.064938
Yes,safeds,No,safeds.data.tabular.containers._row.to_html.513.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:56:41.065974
Yes,safeds,No,safeds.data.tabular.containers._row._repr_html_.534.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:56:41.065974
Yes,safeds,No,safeds.data.tabular.containers._table.from_csv_file.84.4,116,115,80,7,0.9913793103448276,0.6896551724137931,Impure,Impure,2025-01-14 13:56:41.066972
Yes,safeds,No,safeds.data.tabular.containers._table.from_excel_file.126.4,60,59,42,6,0.9833333333333333,0.7,Impure,Impure,2025-01-14 13:56:41.067969
Yes,safeds,No,safeds.data.tabular.containers._table.from_json_file.170.4,116,115,80,7,0.9913793103448276,0.6896551724137931,Impure,Impure,2025-01-14 13:56:41.067969
Yes,safeds,No,safeds.data.tabular.containers._table.from_dict.213.4,56,55,37,7,0.9821428571428571,0.6607142857142857,Impure,Impure,2025-01-14 13:56:41.067969
Yes,safeds,No,safeds.data.tabular.containers._table.from_columns.244.4,62,61,42,6,0.9838709677419355,0.6774193548387096,Impure,Impure,2025-01-14 13:56:41.069387
Yes,safeds,No,safeds.data.tabular.containers._table.from_rows.292.4,104,103,76,6,0.9903846153846154,0.7307692307692307,Impure,Impure,2025-01-14 13:56:41.070488
Yes,safeds,No,safeds.data.tabular.containers._table._from_pandas_dataframe.342.4,51,50,36,5,0.9803921568627451,0.7058823529411765,Impure,Impure,2025-01-14 13:56:41.071485
Yes,safeds,No,safeds.data.tabular.containers._table.__init__.385.4,53,52,36,5,0.9811320754716981,0.6792452830188679,Impure,Impure,2025-01-14 13:56:41.071485
Yes,safeds,No,safeds.data.tabular.containers._table.__eq__.426.4,21379,21640,14127,16,1.0122082417325413,0.6607886243509986,Impure,Impure,2025-01-14 13:56:41.139158
Yes,safeds,No,safeds.data.tabular.containers._table.__repr__.460.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:56:41.139158
Yes,safeds,No,safeds.data.tabular.containers._table.__sizeof__.479.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 13:56:41.140319
Yes,safeds,No,safeds.data.tabular.containers._table.__str__.489.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:56:41.140319
Yes,safeds,No,safeds.data.tabular.containers._table.column_names.499.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:56:41.141317
Yes,safeds,No,safeds.data.tabular.containers._table.number_of_columns.520.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:56:41.142416
Yes,safeds,No,safeds.data.tabular.containers._table.number_of_rows.539.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:56:41.142908
Yes,safeds,No,safeds.data.tabular.containers._table.schema.558.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:56:41.143908
Yes,safeds,No,safeds.data.tabular.containers._table.get_column.587.4,62,61,41,5,0.9838709677419355,0.6612903225806451,Impure,Impure,2025-01-14 13:56:41.144954
Yes,safeds,No,safeds.data.tabular.containers._table.has_column.622.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 13:56:41.144954
Yes,safeds,No,safeds.data.tabular.containers._table.get_column_type.649.4,9,8,5,4,0.8888888888888888,0.5555555555555556,Impure,Impure,2025-01-14 13:56:41.146096
Yes,safeds,No,safeds.data.tabular.containers._table.get_row.679.4,58,57,40,6,0.9827586206896551,0.6896551724137931,Impure,Impure,2025-01-14 13:56:41.147095
Yes,safeds,No,safeds.data.tabular.containers._table._get_similar_columns.713.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 13:56:41.147095
Yes,safeds,No,safeds.data.tabular.containers._table.summarize_statistics.745.4,15447,15637,10202,16,1.01230012300123,0.6604518676765715,Impure,Impure,2025-01-14 13:56:41.195702
Yes,safeds,No,safeds.data.tabular.containers._table._as_table.847.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-14 13:56:41.195702
Yes,safeds,No,safeds.data.tabular.containers._table.add_column.861.4,64,63,43,6,0.984375,0.671875,Impure,Impure,2025-01-14 13:56:41.196982
Yes,safeds,No,safeds.data.tabular.containers._table.add_columns.900.4,126,125,84,7,0.9920634920634921,0.6666666666666666,Impure,Impure,2025-01-14 13:56:41.198020
Yes,safeds,No,safeds.data.tabular.containers._table.add_row.948.4,10747,10879,7091,13,1.0122824974411464,0.6598120405694613,Impure,Impure,2025-01-14 13:56:41.236271
Yes,safeds,No,safeds.data.tabular.containers._table.add_rows.1009.4,37402,37875,24676,16,1.0126463825463878,0.6597508154644137,Impure,Impure,2025-01-14 13:56:41.350901
Yes,safeds,No,safeds.data.tabular.containers._table.filter_rows.1068.4,214,213,154,7,0.9953271028037384,0.719626168224299,Impure,Impure,2025-01-14 13:56:41.351899
Yes,safeds,No,safeds.data.tabular.containers._table.group_rows_by.1101.4,37495,37968,24743,16,1.0126150153353781,0.6599013201760234,Impure,Impure,2025-01-14 13:56:41.466993
Yes,safeds,No,safeds.data.tabular.containers._table.keep_only_columns.1125.4,4906,4962,3244,12,1.0114145943742356,0.6612311455360783,Impure,Impure,2025-01-14 13:56:41.481096
Yes,safeds,No,safeds.data.tabular.containers._table.remove_columns.1170.4,117,116,80,7,0.9914529914529915,0.6837606837606838,Impure,Impure,2025-01-14 13:56:41.482536
Yes,safeds,No,safeds.data.tabular.containers._table.remove_columns_with_missing_values.1221.4,132,131,87,7,0.9924242424242424,0.6590909090909091,Impure,Impure,2025-01-14 13:56:41.483584
Yes,safeds,No,safeds.data.tabular.containers._table.remove_columns_with_non_numerical_values.1250.4,134,133,91,7,0.9925373134328358,0.6791044776119403,Impure,Impure,2025-01-14 13:56:41.483584
Yes,safeds,No,safeds.data.tabular.containers._table.remove_duplicate_rows.1279.4,53,52,37,6,0.9811320754716981,0.6981132075471698,Impure,Impure,2025-01-14 13:56:41.485060
Yes,safeds,No,safeds.data.tabular.containers._table.remove_rows_with_missing_values.1303.4,53,52,37,6,0.9811320754716981,0.6981132075471698,Impure,Impure,2025-01-14 13:56:41.486269
Yes,safeds,No,safeds.data.tabular.containers._table.remove_rows_with_outliers.1325.4,21754,22053,14346,16,1.013744598694493,0.6594649259906225,Impure,Impure,2025-01-14 13:56:41.554101
Yes,safeds,No,safeds.data.tabular.containers._table.rename_column.1368.4,65,64,44,6,0.9846153846153847,0.676923076923077,Impure,Impure,2025-01-14 13:56:41.555429
Yes,safeds,No,safeds.data.tabular.containers._table.replace_column.1413.4,144,143,95,7,0.9930555555555556,0.6597222222222222,Impure,Impure,2025-01-14 13:56:41.556448
Yes,safeds,No,safeds.data.tabular.containers._table.shuffle_rows.1473.4,53,52,37,6,0.9811320754716981,0.6981132075471698,Impure,Impure,2025-01-14 13:56:41.556448
Yes,safeds,No,safeds.data.tabular.containers._table.slice_rows.1500.4,59,58,41,6,0.9830508474576272,0.6949152542372882,Impure,Impure,2025-01-14 13:56:41.557605
Yes,safeds,No,safeds.data.tabular.containers._table.sort_columns.1554.4,128,127,85,7,0.9921875,0.6640625,Impure,Impure,2025-01-14 13:56:41.558613
Yes,safeds,No,safeds.data.tabular.containers._table.sort_rows.1602.4,161,160,116,7,0.9937888198757764,0.7204968944099379,Impure,Impure,2025-01-14 13:56:41.560736
Yes,safeds,No,safeds.data.tabular.containers._table.split_rows.1649.4,6028,6111,3976,13,1.0137690776376909,0.6595885865958858,Impure,Impure,2025-01-14 13:56:41.579047
Yes,safeds,No,safeds.data.tabular.containers._table.tag_columns.1695.4,18040,18254,11922,15,1.0118625277161863,0.6608647450110865,Impure,Impure,2025-01-14 13:56:41.644375
Yes,safeds,No,safeds.data.tabular.containers._table.time_columns.1730.4,59912,60631,39593,18,1.012000934704233,0.660852583789558,Impure,Impure,2025-01-14 13:56:41.852356
Yes,safeds,No,safeds.data.tabular.containers._table.transform_column.1767.4,10537,10669,6938,13,1.012527284805922,0.6584416816930815,Impure,Impure,2025-01-14 13:56:41.888598
Yes,safeds,No,safeds.data.tabular.containers._table.transform_table.1800.4,171418,173544,113242,18,1.012402431483275,0.6606190715094098,Impure,Impure,2025-01-14 13:56:42.435735
Yes,safeds,No,safeds.data.tabular.containers._table.inverse_transform_table.1838.4,330855,334963,218545,18,1.0124163153042873,0.6605461607048405,Impure,Impure,2025-01-14 13:56:43.504590
Yes,safeds,No,safeds.data.tabular.containers._table.plot_correlation_heatmap.1884.4,21713,22012,14318,16,1.013770552203749,0.6594206235895547,Impure,Impure,2025-01-14 13:56:43.570964
Yes,safeds,No,safeds.data.tabular.containers._table.plot_lineplot.1943.4,23,22,16,3,0.9565217391304348,0.6956521739130435,Impure,Impure,2025-01-14 13:56:43.571968
Yes,safeds,No,safeds.data.tabular.containers._table.plot_scatterplot.2004.4,23,22,16,3,0.9565217391304348,0.6956521739130435,Impure,Impure,2025-01-14 13:56:43.572970
Yes,safeds,No,safeds.data.tabular.containers._table.plot_boxplots.2062.4,21719,22018,14322,16,1.013766748008656,0.6594226253510751,Impure,Impure,2025-01-14 13:56:43.639562
Yes,safeds,No,safeds.data.tabular.containers._table.plot_histograms.2109.4,16,15,13,3,0.9375,0.8125,Impure,Impure,2025-01-14 13:56:43.639562
Yes,safeds,No,safeds.data.tabular.containers._table.to_csv_file.2148.4,6,5,3,3,0.8333333333333334,0.5,Impure,Impure,2025-01-14 13:56:43.640863
Yes,safeds,No,safeds.data.tabular.containers._table.to_excel_file.2179.4,6,5,3,3,0.8333333333333334,0.5,Impure,Impure,2025-01-14 13:56:43.642008
Yes,safeds,No,safeds.data.tabular.containers._table.to_json_file.2217.4,6,5,3,3,0.8333333333333334,0.5,Impure,Impure,2025-01-14 13:56:43.643013
Yes,safeds,No,safeds.data.tabular.containers._table.to_dict.2248.4,64,63,42,6,0.984375,0.65625,Impure,Impure,2025-01-14 13:56:43.644032
Yes,safeds,No,safeds.data.tabular.containers._table.to_html.2269.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:56:43.644032
Yes,safeds,No,safeds.data.tabular.containers._table.to_columns.2286.4,63,62,41,6,0.9841269841269841,0.6507936507936508,Impure,Impure,2025-01-14 13:56:43.645035
Yes,safeds,No,safeds.data.tabular.containers._table.to_rows.2304.4,54,53,38,6,0.9814814814814815,0.7037037037037037,Impure,Impure,2025-01-14 13:56:43.646290
Yes,safeds,No,safeds.data.tabular.containers._table._repr_html_.2338.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:56:43.646290
Yes,safeds,No,safeds.data.tabular.containers._table.__dataframe__.2353.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 13:56:43.647315
Yes,safeds,No,safeds.data.tabular.containers._tagged_table._from_table.52.4,11914,12057,7873,14,1.0120026859157294,0.6608192042974652,Impure,Impure,2025-01-14 13:56:43.684886
