Type-Aware?,Library,InFunction,name,line,column,IsFromParameter,HasTypeInfo,InferredType,TypeHint,DocString,MissingTypesOnPath,TypeOutsideOfPackage,Decrease,Increase,FoundType
Yes,sklearn,sklearn.metrics.cluster._bicluster._jaccard.19.0,sum,21,20,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._bicluster._jaccard.19.0,sum,21,46,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._bicluster._jaccard.19.0,sum,23,13,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._bicluster._jaccard.19.0,sum,23,28,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._bicluster._jaccard.19.0,sum,24,13,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._bicluster._jaccard.19.0,sum,24,28,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._bicluster._pairwise_similarity.29.0,_check_rows_and_columns,36,37,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._bicluster._pairwise_similarity.29.0,array,39,13,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._bicluster._pairwise_similarity.29.0,similarity,41,13,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._bicluster._pairwise_similarity.29.0,range,41,77,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._bicluster._pairwise_similarity.29.0,range,42,21,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._bicluster.consensus_score.48.0,_pairwise_similarity,86,13,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._bicluster.consensus_score.48.0,linear_sum_assignment,87,31,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._bicluster.consensus_score.48.0,len,88,10,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._bicluster.consensus_score.48.0,len,89,10,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._bicluster.consensus_score.48.0,sum,90,11,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._bicluster.consensus_score.48.0,max,90,52,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.check_clusterings.32.0,check_array,43,18,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.check_clusterings.32.0,check_array,50,18,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.check_clusterings.32.0,type_of_target,57,17,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.check_clusterings.32.0,type_of_target,58,16,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.check_clusterings.32.0,join,62,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.check_clusterings.32.0,format,62,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.check_clusterings.32.0,warn,66,8,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.check_clusterings.32.0,ValueError,70,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.check_clusterings.32.0,ValueError,72,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.check_clusterings.32.0,check_consistent_length,73,4,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised._generalized_average.78.0,min,81,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised._generalized_average.78.0,sqrt,83,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised._generalized_average.78.0,mean,85,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised._generalized_average.78.0,max,87,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised._generalized_average.78.0,ValueError,89,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.contingency_matrix.104.0,ValueError,145,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.contingency_matrix.104.0,unique,147,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.contingency_matrix.104.0,unique,148,28,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.contingency_matrix.104.0,coo_matrix,154,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.contingency_matrix.104.0,ones,155,9,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.contingency_matrix.104.0,tocsr,160,22,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.contingency_matrix.104.0,sum_duplicates,161,8,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.contingency_matrix.104.0,toarray,163,22,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.pair_confusion_matrix.180.0,check_clusterings,240,31,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.pair_confusion_matrix.180.0,int64,241,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.pair_confusion_matrix.180.0,contingency_matrix,244,18,No,Yes,Yes,No,No,No,No,-0,+1,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.pair_confusion_matrix.180.0,ravel,247,10,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.pair_confusion_matrix.180.0,sum,247,19,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.pair_confusion_matrix.180.0,ravel,248,10,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.pair_confusion_matrix.180.0,sum,248,19,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.pair_confusion_matrix.180.0,sum,249,19,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.pair_confusion_matrix.180.0,empty,250,8,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.pair_confusion_matrix.180.0,sum,252,14,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.pair_confusion_matrix.180.0,dot,252,14,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.pair_confusion_matrix.180.0,sum,253,14,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.pair_confusion_matrix.180.0,transpose,253,14,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.pair_confusion_matrix.180.0,dot,253,14,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.rand_score.265.0,pair_confusion_matrix,323,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.rand_score.265.0,sum,324,16,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.rand_score.265.0,diagonal,324,16,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.rand_score.265.0,sum,325,18,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.adjusted_rand_score.343.0,pair_confusion_matrix,434,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.adjusted_rand_score.343.0,int,436,21,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.adjusted_rand_score.343.0,int,436,30,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.adjusted_rand_score.343.0,int,436,39,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.adjusted_rand_score.343.0,int,436,48,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.homogeneity_completeness_v_measure.453.0,check_clusterings,512,31,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.homogeneity_completeness_v_measure.453.0,len,514,7,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.homogeneity_completeness_v_measure.453.0,entropy,517,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.homogeneity_completeness_v_measure.453.0,entropy,518,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.homogeneity_completeness_v_measure.453.0,contingency_matrix,520,18,No,Yes,Yes,No,No,No,No,-0,+1,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.homogeneity_completeness_v_measure.453.0,mutual_info_score,521,9,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.homogeneity_score.546.0,homogeneity_completeness_v_measure,612,11,No,Yes,Yes,No,No,No,No,-0,+1,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.completeness_score.622.0,homogeneity_completeness_v_measure,688,11,No,Yes,Yes,No,No,No,No,-0,+1,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.v_measure_score.699.0,homogeneity_completeness_v_measure,792,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.mutual_info_score.803.0,check_clusterings,861,35,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.mutual_info_score.803.0,contingency_matrix,862,22,No,Yes,Yes,No,No,No,No,-0,+1,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.mutual_info_score.803.0,check_array,864,22,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.mutual_info_score.803.0,nonzero,872,19,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.mutual_info_score.803.0,find,876,27,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.mutual_info_score.803.0,isinstance,870,7,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.mutual_info_score.803.0,sum,878,22,Yes,Yes,No,Yes,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.mutual_info_score.803.0,ravel,879,9,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.mutual_info_score.803.0,sum,879,18,Yes,Yes,No,Yes,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.mutual_info_score.803.0,ravel,880,9,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.mutual_info_score.803.0,sum,880,18,Yes,Yes,No,Yes,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.mutual_info_score.803.0,log,887,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.mutual_info_score.803.0,astype,890,12,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.mutual_info_score.803.0,take,890,12,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.mutual_info_score.803.0,astype,890,56,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.mutual_info_score.803.0,take,890,56,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.mutual_info_score.803.0,log,893,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.mutual_info_score.803.0,log,893,33,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.mutual_info_score.803.0,sum,893,37,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.mutual_info_score.803.0,log,893,49,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.mutual_info_score.803.0,sum,893,53,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.mutual_info_score.803.0,log,895,47,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.mutual_info_score.803.0,where,898,9,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.mutual_info_score.803.0,abs,898,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.mutual_info_score.803.0,finfo,898,31,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.mutual_info_score.803.0,clip,899,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.mutual_info_score.803.0,sum,899,19,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.adjusted_mutual_info_score.910.0,check_clusterings,1000,31,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.adjusted_mutual_info_score.910.0,unique,1002,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.adjusted_mutual_info_score.910.0,unique,1003,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.adjusted_mutual_info_score.910.0,contingency_matrix,1014,18,No,Yes,Yes,No,No,No,No,-0,+1,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.adjusted_mutual_info_score.910.0,mutual_info_score,1016,9,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.adjusted_mutual_info_score.910.0,expected_mutual_information,1018,10,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.adjusted_mutual_info_score.910.0,entropy,1020,21,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.adjusted_mutual_info_score.910.0,entropy,1020,43,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.adjusted_mutual_info_score.910.0,_generalized_average,1021,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.adjusted_mutual_info_score.910.0,min,1028,22,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.adjusted_mutual_info_score.910.0,finfo,1028,40,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.adjusted_mutual_info_score.910.0,max,1030,22,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.adjusted_mutual_info_score.910.0,finfo,1030,39,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.normalized_mutual_info_score.1043.0,check_clusterings,1119,31,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.normalized_mutual_info_score.1043.0,unique,1120,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.normalized_mutual_info_score.1043.0,unique,1121,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.normalized_mutual_info_score.1043.0,contingency_matrix,1132,18,No,Yes,Yes,No,No,No,No,-0,+1,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.normalized_mutual_info_score.1043.0,astype,1133,18,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.normalized_mutual_info_score.1043.0,mutual_info_score,1135,9,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.normalized_mutual_info_score.1043.0,entropy,1144,21,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.normalized_mutual_info_score.1043.0,entropy,1144,43,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.normalized_mutual_info_score.1043.0,_generalized_average,1146,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.fowlkes_mallows_score.1158.0,check_clusterings,1225,31,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.fowlkes_mallows_score.1158.0,contingency_matrix,1228,8,No,Yes,Yes,No,No,No,No,-0,+1,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.fowlkes_mallows_score.1158.0,astype,1229,8,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.fowlkes_mallows_score.1158.0,dot,1230,9,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.fowlkes_mallows_score.1158.0,sum,1231,9,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.fowlkes_mallows_score.1158.0,ravel,1231,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.fowlkes_mallows_score.1158.0,asarray,1231,16,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.fowlkes_mallows_score.1158.0,sum,1231,27,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.fowlkes_mallows_score.1158.0,sum,1232,9,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.fowlkes_mallows_score.1158.0,ravel,1232,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.fowlkes_mallows_score.1158.0,asarray,1232,16,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.fowlkes_mallows_score.1158.0,sum,1232,27,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.fowlkes_mallows_score.1158.0,sqrt,1233,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.fowlkes_mallows_score.1158.0,sqrt,1233,30,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.entropy.1242.0,len,1259,7,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.entropy.1242.0,unique,1261,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.entropy.1242.0,astype,1262,9,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.entropy.1242.0,bincount,1262,9,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.entropy.1242.0,sum,1269,13,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.entropy.1242.0,sum,1272,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.entropy.1242.0,log,1272,36,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._supervised.entropy.1242.0,log,1272,49,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised.check_number_of_labels.25.0,ValueError,37,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised.silhouette_score.53.0,check_X_y,124,20,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised.silhouette_score.53.0,check_random_state,125,23,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised.silhouette_score.53.0,permutation,126,18,Yes,Yes,No,Yes,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised.silhouette_score.53.0,mean,131,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised.silhouette_score.53.0,silhouette_samples,131,19,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised._silhouette_reduce.134.0,zeros,151,24,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised._silhouette_reduce.134.0,len,152,26,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised._silhouette_reduce.134.0,TypeError,157,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised._silhouette_reduce.134.0,take,164,28,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised._silhouette_reduce.134.0,bincount,165,36,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised._silhouette_reduce.134.0,len,166,65,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised._silhouette_reduce.134.0,range,160,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised._silhouette_reduce.134.0,bincount,172,36,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised._silhouette_reduce.134.0,len,173,65,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised._silhouette_reduce.134.0,range,169,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised._silhouette_reduce.134.0,issparse,155,7,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised._silhouette_reduce.134.0,arange,178,19,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised._silhouette_reduce.134.0,min,184,30,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised.silhouette_samples.196.0,check_X_y,258,16,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised.silhouette_samples.196.0,ValueError,262,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised.silhouette_samples.196.0,finfo,267,19,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised.silhouette_samples.196.0,any,268,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised.silhouette_samples.196.0,abs,268,22,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised.silhouette_samples.196.0,diagonal,268,29,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised.silhouette_samples.196.0,any,270,13,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised.silhouette_samples.196.0,diagonal,270,20,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised.silhouette_samples.196.0,LabelEncoder,273,9,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised.silhouette_samples.196.0,fit_transform,274,13,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised.silhouette_samples.196.0,len,275,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised.silhouette_samples.196.0,bincount,276,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised.silhouette_samples.196.0,check_number_of_labels,277,4,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised.silhouette_samples.196.0,len,277,27,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised.silhouette_samples.196.0,partial,280,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised.silhouette_samples.196.0,zip,283,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised.silhouette_samples.196.0,pairwise_distances_chunked,283,19,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised.silhouette_samples.196.0,concatenate,285,24,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised.silhouette_samples.196.0,concatenate,286,24,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised.silhouette_samples.196.0,take,288,13,No,No,No,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised.silhouette_samples.196.0,errstate,289,9,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised.silhouette_samples.196.0,maximum,294,23,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised.silhouette_samples.196.0,errstate,293,9,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,sklearn,sklearn.metrics.cluster._unsupervised.silhouette_samples.196.0,nan_to_num,296,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
