Type-Aware?,Library,InFunction,name,line,column,IsFromParameter,HasTypeInfo,InferredType,TypeHint,DocString,MissingTypesOnPath,TypeOutsideOfPackage,Decrease,Increase,FoundType
Yes,seaborn,seaborn.categorical._lvplot.1842.4,len,1942,38,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical._lvplot.1842.4,plot,1945,12,Yes,No,No,Yes,No,No,Yes,-0,+0,[]
Yes,seaborn,seaborn.categorical._lvplot.1842.4,scatter,1953,16,Yes,Yes,No,Yes,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical._lvplot.1842.4,len,1952,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical._lvplot.1842.4,from_list,1959,19,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical._lvplot.1842.4,cmap,1961,30,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical._lvplot.1842.4,from_list,1962,19,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical._lvplot.1842.4,setdefault,1965,12,Yes,Yes,No,Yes,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical._lvplot.1842.4,box_func,1967,21,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical._lvplot.1842.4,enumerate,1968,33,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical._lvplot.1842.4,zip,1968,43,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical._lvplot.1842.4,PatchCollection,1970,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical._lvplot.1842.4,set_array,1973,12,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical._lvplot.1842.4,array,1973,33,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical._lvplot.1842.4,linspace,1973,42,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical._lvplot.1842.4,len,1973,60,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical._lvplot.1842.4,add_collection,1976,12,Yes,Yes,No,Yes,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical._lvplot.1842.4,len,1877,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.draw_letter_value_plot.1978.4,remove_na,1992,27,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.draw_letter_value_plot.1978.4,_lvplot,2000,16,No,Yes,Yes,No,No,No,No,-0,+0,['seaborn/categorical/_LVPlotter']
Yes,seaborn,seaborn.categorical.draw_letter_value_plot.1978.4,add_legend_data,2016,24,No,Yes,Yes,No,No,No,No,-0,+0,['seaborn/categorical/_LVPlotter']
Yes,seaborn,seaborn.categorical.draw_letter_value_plot.1978.4,remove_na,2023,31,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.draw_letter_value_plot.1978.4,_lvplot,2031,20,No,Yes,Yes,No,No,No,No,-0,+0,['seaborn/categorical/_LVPlotter']
Yes,seaborn,seaborn.categorical.draw_letter_value_plot.1978.4,enumerate,2012,36,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.draw_letter_value_plot.1978.4,enumerate,1982,29,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.draw_letter_value_plot.1978.4,autoscale_view,2041,8,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.plot.2043.4,draw_letter_value_plot,2045,8,No,Yes,Yes,No,No,No,No,-0,+0,['seaborn/categorical/_LVPlotter']
Yes,seaborn,seaborn.categorical.plot.2043.4,annotate_axes,2046,8,No,Yes,Yes,No,No,No,No,-0,+0,['seaborn/categorical/_LVPlotter']
Yes,seaborn,seaborn.categorical.plot.2043.4,invert_yaxis,2048,12,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.boxplot.2224.0,_BoxPlotter,2231,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.boxplot.2224.0,gca,2236,13,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.boxplot.2224.0,update,2237,4,No,No,Yes,No,No,No,Yes,-0,+0,[]
Yes,seaborn,seaborn.categorical.boxplot.2224.0,dict,2237,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.boxplot.2224.0,plot,2239,4,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.violinplot.2297.0,_ViolinPlotter,2305,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.violinplot.2297.0,gca,2311,13,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.violinplot.2297.0,plot,2313,4,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.boxenplot.2399.0,_LVPlotter,2407,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.boxenplot.2399.0,gca,2413,13,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.boxenplot.2399.0,plot,2415,4,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.stripplot.2495.0,_CategoricalPlotterNew,2503,8,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.stripplot.2495.0,get_semantics,2505,18,No,No,Yes,No,No,Yes,No,-0,+0,['seaborn/categorical/_CategoricalPlotterNew']
Yes,seaborn,seaborn.categorical.stripplot.2495.0,locals,2505,55,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.stripplot.2495.0,gca,2513,13,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.stripplot.2495.0,scale_categorical,2516,8,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.stripplot.2495.0,get,2515,7,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.stripplot.2495.0,_attach,2518,4,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.stripplot.2495.0,_palette_without_hue_backcompat,2520,16,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.stripplot.2495.0,_hue_backcompat,2521,25,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.stripplot.2495.0,_default_color,2523,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.stripplot.2495.0,map_hue,2525,4,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.stripplot.2495.0,setdefault,2528,4,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.stripplot.2495.0,get,2529,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.stripplot.2495.0,update,2531,4,No,No,Yes,No,No,No,Yes,-0,+0,[]
Yes,seaborn,seaborn.categorical.stripplot.2495.0,dict,2531,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.stripplot.2495.0,plot_strips,2537,4,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.stripplot.2495.0,_add_axis_labels,2548,4,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.stripplot.2495.0,_adjust_cat_axis,2549,4,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.swarmplot.2617.0,_CategoricalPlotterNew,2625,8,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.swarmplot.2617.0,get_semantics,2627,18,No,No,Yes,No,No,Yes,No,-0,+0,['seaborn/categorical/_CategoricalPlotterNew']
Yes,seaborn,seaborn.categorical.swarmplot.2617.0,locals,2627,55,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.swarmplot.2617.0,gca,2635,13,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.swarmplot.2617.0,scale_categorical,2638,8,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.swarmplot.2617.0,get,2637,7,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.swarmplot.2617.0,_attach,2640,4,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.swarmplot.2617.0,_palette_without_hue_backcompat,2645,16,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.swarmplot.2617.0,_hue_backcompat,2646,25,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.swarmplot.2617.0,_default_color,2648,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.swarmplot.2617.0,map_hue,2650,4,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.swarmplot.2617.0,setdefault,2653,4,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.swarmplot.2617.0,get,2654,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.swarmplot.2617.0,update,2659,4,No,No,Yes,No,No,No,Yes,-0,+0,[]
Yes,seaborn,seaborn.categorical.swarmplot.2617.0,dict,2659,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.swarmplot.2617.0,plot_swarms,2664,4,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.swarmplot.2617.0,_add_axis_labels,2672,4,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.swarmplot.2617.0,_adjust_cat_axis,2673,4,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.barplot.2739.0,_deprecate_ci,2748,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.barplot.2739.0,_BarPlotter,2755,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.barplot.2739.0,gca,2761,13,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.barplot.2739.0,plot,2763,4,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.pointplot.2829.0,_deprecate_ci,2837,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.pointplot.2829.0,_PointPlotter,2839,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.pointplot.2829.0,gca,2845,13,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.pointplot.2829.0,plot,2847,4,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.countplot.2919.0,ValueError,2941,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.countplot.2919.0,_CountPlotter,2943,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.countplot.2919.0,gca,2953,13,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.countplot.2919.0,plot,2955,4,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,globals,3016,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,join,3018,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,format,3018,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,ValueError,3019,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,join,3023,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,format,3023,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,warn,3025,8,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,pop,3026,8,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,_CategoricalFacetPlotter,3031,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,get_semantics,3033,22,No,No,Yes,No,No,Yes,No,-0,+0,['seaborn/categorical/_CategoricalFacetPlotter']
Yes,seaborn,seaborn.categorical.catplot.3003.0,locals,3033,61,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,join,3045,35,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,format,3045,35,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,rename,3048,15,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,duplicated,3049,28,Yes,Yes,No,Yes,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,get,3051,19,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,get,3052,19,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,FacetGrid,3057,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,scale_categorical,3072,12,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,_attach,3074,8,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,_palette_without_hue_backcompat,3079,20,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,_hue_backcompat,3080,29,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,map_hue,3081,8,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,pop,3091,21,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,pop,3092,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,pop,3093,24,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,copy,3095,23,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,setdefault,3098,12,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,setdefault,3099,12,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,pop,3099,37,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,setdefault,3100,12,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,plot_strips,3102,12,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,pop,3113,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,pop,3114,24,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,pop,3115,26,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,copy,3117,23,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,setdefault,3120,12,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,setdefault,3121,12,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,pop,3121,37,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,sqrt,3124,40,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,setdefault,3123,15,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,plot_swarms,3126,12,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,_adjust_cat_axis,3136,12,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,set_axis_labels,3138,8,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,get,3139,12,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,get,3140,12,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,set_titles,3142,8,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,tight_layout,3143,8,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,_update_legend_data,3147,12,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,add_legend,3151,12,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,join,3157,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,format,3157,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,ValueError,3158,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,join,3160,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,format,3160,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,ValueError,3161,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,ValueError,3171,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,_CategoricalPlotter,3185,8,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,establish_variables,3187,4,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,warn,3201,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,format,3201,26,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,warn,3203,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,format,3203,26,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,establish_colors,3211,4,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,update,3217,4,Yes,No,No,Yes,No,No,Yes,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,dict,3227,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,update,3231,4,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,_deprecate_ci,3234,19,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,update,3235,8,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,FacetGrid,3241,8,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,map_dataframe,3244,4,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,set_axis_labels,3247,8,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,set_axis_labels,3249,8,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,set_axis_labels,3254,12,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,set_axis_labels,3256,12,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,list,3259,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,map,3259,25,No,Yes,Yes,No,No,No,No,-2,+0,[]
Yes,seaborn,seaborn.categorical.catplot.3003.0,add_legend,3260,8,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.__call__.3362.4,get_offsets,3370,23,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.__call__.3362.4,transform,3380,18,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.__call__.3362.4,get_sizes,3387,16,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.__call__.3362.4,repeat,3389,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.__call__.3362.4,item,3390,15,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.__call__.3362.4,get_linewidth,3390,15,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.__call__.3362.4,sqrt,3391,17,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.__call__.3362.4,argsort,3395,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.__call__.3362.4,empty_like,3399,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.__call__.3362.4,beeswarm,3400,26,No,Yes,Yes,No,No,No,No,-0,+0,['seaborn/categorical/Beeswarm']
Yes,seaborn,seaborn.categorical.__call__.3362.4,transform,3407,33,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.__call__.3362.4,inverted,3407,33,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.__call__.3362.4,getattr,3410,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.__call__.3362.4,join,3410,32,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.__call__.3362.4,format,3410,32,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.__call__.3362.4,add_gutters,3414,12,No,Yes,Yes,No,No,No,No,-0,+0,['seaborn/categorical/Beeswarm']
Yes,seaborn,seaborn.categorical.__call__.3362.4,add_gutters,3416,12,No,Yes,Yes,No,No,No,No,-0,+0,['seaborn/categorical/Beeswarm']
Yes,seaborn,seaborn.categorical.__call__.3362.4,set_offsets,3420,12,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.__call__.3362.4,set_offsets,3422,12,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.beeswarm.3424.4,atleast_2d,3431,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.beeswarm.3424.4,could_overlap,3438,24,No,Yes,Yes,No,No,No,No,-0,+0,['seaborn/categorical/Beeswarm']
Yes,seaborn,seaborn.categorical.beeswarm.3424.4,position_candidates,3442,25,No,Yes,Yes,No,No,No,No,-0,+0,['seaborn/categorical/Beeswarm']
Yes,seaborn,seaborn.categorical.beeswarm.3424.4,abs,3445,22,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.beeswarm.3424.4,argsort,3446,36,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.beeswarm.3424.4,first_non_overlapping_candidate,3449,24,No,Yes,Yes,No,No,No,No,-0,+0,['seaborn/categorical/Beeswarm']
Yes,seaborn,seaborn.categorical.beeswarm.3424.4,vstack,3452,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.could_overlap.3456.4,append,3465,16,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.could_overlap.3456.4,reversed,3462,21,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.could_overlap.3456.4,array,3468,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.position_candidates.3470.4,sqrt,3477,17,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.position_candidates.3470.4,max,3477,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.position_candidates.3470.4,extend,3483,12,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.position_candidates.3470.4,array,3485,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.first_non_overlapping_candidate.3487.4,len,3491,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.first_non_overlapping_candidate.3487.4,square,3504,27,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.first_non_overlapping_candidate.3487.4,square,3504,43,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.first_non_overlapping_candidate.3487.4,square,3506,25,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.first_non_overlapping_candidate.3487.4,all,3511,29,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.first_non_overlapping_candidate.3487.4,RuntimeError,3516,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.add_gutters.3520.4,log10,3524,32,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.add_gutters.3520.4,any,3528,11,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.add_gutters.3520.4,log10,3531,33,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.add_gutters.3520.4,any,3535,11,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.add_gutters.3520.4,sum,3538,23,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.add_gutters.3520.4,len,3538,51,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.add_gutters.3520.4,format,3541,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.categorical.add_gutters.3520.4,warn,3544,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.distributions.__init__.107.4,__init__,113,8,No,No,No,No,No,Yes,No,-0,+0,[]
